ID,name,cre_id,lat,lng,regular,premium,diesel
8641,ESTACION RANCHO SAN ISIDRO S. A DE C. V ,PL/7896/EXP/ES/2015,19.25243,-98.89339,22.99,,
8642,COMBUSTIBLES TEXIN S. A. DE C. V.,PL/8034/EXP/ES/2015,19.44893,-96.95449,,24.99,
8643,REYNALDO MAYTORENA FLORES,PL/7638/EXP/ES/2015,27.96878,-110.8148,25.05,,
8644,"COMBUSTIBLES Y LUBRICANTES SALINAS, S. A. DE C. V.",PL/8019/EXP/ES/2015,26.39574,-99.05894,20.1,,
8645,COMBUSTIBLES Y DERIVADOS DE TAMAULIPAS S.A. DE C.V,PL/7823/EXP/ES/2015,26.07828,-98.28725,,20.98,
8646,"METROGASOLINERAS, S.A. DE C.V. ",PL/7411/EXP/ES/2015,26.92261,-101.4545,,24.9,
8647,SUPER SERVICIO NUEVO BC SA DE CV,PL/7803/EXP/ES/2015,19.4054,-99.17188,,24.67,
8648,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PL/7668/EXP/ES/2015,25.76884,-100.279,23.99,,
8649,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PL/8049/EXP/ES/2015,25.59771,-100.2635,26.49,,
8650,GASOLINERA LA CHATINA SA DE CV,PL/7510/EXP/ES/2015,16.09667,-97.14537,,26.85,
8651,Grupo Castillo Felix S.A de C.V.,PL/7603/EXP/ES/2015,31.35017,-113.5192,24.84,,
8652,"METROGASOLINERAS, S.A. DE C.V. ",PL/7417/EXP/ES/2015,26.78086,-101.4176,22.9,,
8653,GASOLINERA ETLA S.A DE C.V ,PL/7983/EXP/ES/2015,17.19715,-96.79328,,25.79,
8654,SERVICIO EL TIGRE S.A DE C.V,PL/8014/EXP/ES/2015,20.23438,-101.2632,,24.7,
8655,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PL/7566/EXP/ES/2015,21.10276,-101.6896,,26.99,
8656,GASOJAL SA DE CV,PL/7514/EXP/ES/2015,20.68849,-103.373,24.49,,
8657,ADRIAN GUEVARA RIVERA,PL/7367/EXP/ES/2015,20.12325,-98.73471,,23.9,
8658,"BELLAS ARTES GASOLINERA, SA DE CV",PL/8030/EXP/ES/2015,32.60613,-115.4635,22.9,,
8659,GAS NUEVO MILENIO S.A. DE C.V.,PL/7867/EXP/ES/2015,25.74677,-100.1918,23.99,,
8660,"COMBUSTIBLES DE TULUM Y DEL CARIBE, S.A. DE C.V.",PL/7751/EXP/ES/2015,19.75387,-88.71394,,25.69,
8661,GRUPO JESSY  SA DE CV,PL/7597/EXP/ES/2015,19.54505,-96.9397,,,25.49
8662,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PL/7656/EXP/ES/2015,25.70161,-100.3616,,27.59,
8663,estacion de servicio los 3 encinos sa de cv,PL/7609/EXP/ES/2015,20.70789,-102.9564,24.7,,
8664,Inmobiliaria Terminal de Carga Oriente SA de CV,PL/7740/EXP/ES/2015,19.37377,-99.04041,,24.0,
8665,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PL/8085/EXP/ES/2015,25.53919,-100.949,23.99,,
8666,SERVILAPAZ S.A. DE C.V.,PL/7374/EXP/ES/2015,23.67965,-100.7036,23.99,,
8667,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PL/7979/EXP/ES/2015,25.53628,-100.2192,,27.59,
8668,CORPORACION LA COMPLETA SA DE CV,PL/7683/EXP/ES/2015,21.02246,-89.66051,24.49,,
8669,"ENERGETICOS Y DERIVADOS SAN ROQUE, S. A. DE C. V.",PL/7842/EXP/ES/2015,25.65288,-100.2054,,25.99,
8670,Gasolinera Faza SA de CV,PL/7394/EXP/ES/2015,25.55862,-103.3801,,25.99,
8671,RED DE HIDROCARBUROS S.A DE C.V.,PL/7735/EXP/ES/2015,25.53595,-103.4438,,26.19,
8672,"DIAM SERVICIOS, S.A. DE C.V.",PL/8004/EXP/ES/2015,24.83921,-107.5809,23.99,,
8673,MARIA LORETO GARCIA CONDE,PL/7446/EXP/ES/2015,24.71702,-107.3438,,24.99,
8674,RAMENDZ S de RL de CV ,PL/8037/EXP/ES/2015,23.74781,-99.12038,23.1,,
8675,GASOLINERA ESCUINAPA SINALOA S.A. DE C.V.,PL/7930/EXP/ES/2015,22.83381,-105.7833,24.29,,
8676,ENERGÍA URBANA S.A. DE C.V.,PL/7775/EXP/ES/2015,20.62647,-103.2513,23.95,,
8677,ESTACION DE SERVICIO RAJM SA DE CV,PL/7610/EXP/ES/2015,19.66466,-99.01371,22.99,,
8678,"SUPER SERVICIO ECHEGARAY, S.A. DE C.V.",PL/7705/EXP/ES/2015,19.49798,-99.22643,,25.99,
8679,GRUPO JESSY  SA DE CV,PL/7589/EXP/ES/2015,18.85497,-98.93634,,24.79,
8680,"MULTISERVICIOS EL TORNERO, SA DE CV",PL/8001/EXP/ES/2015,20.01132,-100.7281,,25.49,
8681,"Estacion de Servicio Los Pinos, S.A. de C.V. ",PL/7436/EXP/ES/2015,31.31386,-109.582,,22.87,
8682,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PL/7649/EXP/ES/2015,25.73019,-100.3463,23.79,,
8683,"TRIANGULO ABASTOS, S.A. DE C.V.",PL/7537/EXP/ES/2015,25.55818,-103.4203,21.99,,
8684,Servicio Milenius S.A. de C.V.,PL/7917/EXP/ES/2015,24.80098,-107.4273,23.99,,
8685,CONCEPCION RUIZ CARAZA CAMPOS,PL/7607/EXP/ES/2015,19.58464,-96.82647,,24.85,
8686,SERVICIO CARNICERITO S DE RL DE  CV,PL/7682/EXP/ES/2015,20.80494,-102.7814,,25.99,
8687,SERVICIOS PLATINO 2000 SA DE CV,PL/7630/EXP/ES/2015,21.28811,-102.2712,22.99,,
8688,ALICIA  LIZETH  BREMONT  JONES ,PL/7398/EXP/ES/2015,17.93229,-94.09949,,24.68,
8689,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PL/7585/EXP/ES/2015,21.11025,-101.602,23.99,,
8690,COMBUSTIBLES Y DERIVADOS DE TAMAULIPAS S.A. DE C.V,PL/7826/EXP/ES/2015,26.07275,-98.26585,,21.98,
8691,SERVICIO GADAD SA DE CV ,PL/7561/EXP/ES/2015,19.24703,-99.61081,,24.79,
8692,SAC XIB CHAAC SA DE CV,PL/7608/EXP/ES/2015,20.78742,-88.20235,24.49,,
8693,GASOLINERA RENDIMAS DEL NOROESTE S.A. DE S.V.,PL/7834/EXP/ES/2015,29.08113,-110.9236,23.99,,
8694,SERVICIO TALPA S.A. DE C.V.,PL/7606/EXP/ES/2015,20.39007,-104.822,,27.34,
8695,"PETROCAM, S.A. DE C.V.",PL/7544/EXP/ES/2015,19.8383,-90.51952,,25.79,
8696,Servicio Eje Tres SA de CV,PL/8099/EXP/ES/2015,19.66117,-99.09001,,25.49,
8697,SERVICIO EL SALTO SA DE CV,PL/7744/EXP/ES/2015,29.04962,-109.2318,24.9,,
8698,SERVICIO LOS PICAPIEDRA S.A. DE C.V.,PL/7560/EXP/ES/2015,23.54586,-100.6273,,24.49,
8699,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PL/7464/EXP/ES/2015,20.46504,-103.2578,24.99,,
8700,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PL/7646/EXP/ES/2015,25.73676,-100.2069,23.99,,
8701,ESTACION DE SERVICIO PERIFERICO SUR  SA. DE C.V.,PL/7525/EXP/ES/2015,20.94109,-89.6486,22.56,,
8702,ADAN LOYA GARCIA,PL/8010/EXP/ES/2015,26.84005,-107.0621,24.5,,
8703,GRUPO PEÑA COTA SA DE CV,PL/7801/EXP/ES/2015,31.31959,-109.5167,,,24.65
8704,ESTACION DE SERVICIOS PIONEROS SA DE CV,PL/7481/EXP/ES/2015,28.19481,-105.4596,,24.99,
8705,OPERADORA DE SERVICIOS PETROLIFEROS SA DE CV,PL/7494/EXP/ES/2015,19.98206,-97.20023,,24.99,
8706,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PL/7664/EXP/ES/2015,25.74213,-100.514,26.49,,
8707,"CONSORCIO GASOLINERO PLUS, S.A. DE C.V.",PL/7854/EXP/ES/2015,29.32093,-100.9569,20.39,,
8708,Servicio Escoserra S.A. de C.V.,PL/7899/EXP/ES/2015,24.7661,-107.4485,,25.99,
8709,AUTO SERVICIO MIR-SOT S.A. DE C.V.,PL/7420/EXP/ES/2015,19.88105,-100.4508,24.12,,
8710,ADMINISTRACION DE ESTACIONES DEL SURESTE SA DE CV,PL/7814/EXP/ES/2015,21.01546,-89.6079,,25.99,
8711,GRUPO JESSY  SA DE CV,PL/7596/EXP/ES/2015,19.51462,-96.93076,,,25.49
8712,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PL/7969/EXP/ES/2015,25.68144,-100.1689,,27.59,
8713,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PL/7419/EXP/ES/2015,20.76524,-100.4466,,25.79,
8714,REYNALDO MAYTORENA FLORES,PL/7515/EXP/ES/2015,29.90298,-112.6775,24.95,,
8715,GRUPO MARCOS PEDRAZA S DE RL MI,PL/7995/EXP/ES/2015,20.56307,-99.1499,23.1,,
8716,SERVICIOS FEGAVE SA DE CV,PL/7563/EXP/ES/2015,25.92853,-107.5014,24.5,,
8717,GAS NUEVO MILENIO S.A. DE C.V.,PL/7879/EXP/ES/2015,25.65189,-100.0822,25.39,,
8718,ADAN LOYA GARCIA,PL/8009/EXP/ES/2015,26.82262,-107.0714,24.5,,
8719,"GAPERSA, S.A. DE C.V.",PL/7650/EXP/ES/2015,18.45561,-95.31151,,25.24,
8720,E.S.G.E.S. S.A DE C.V,PL/7841/EXP/ES/2015,19.36397,-90.71959,,,26.39
8721,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PL/7831/EXP/ES/2015,19.27409,-99.62894,,25.99,
8722,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PL/7437/EXP/ES/2015,21.14808,-101.6556,24.59,,
8723,Servicio Escoserra El Trébol S.A. de C.V.,PL/7909/EXP/ES/2015,24.81146,-107.3998,26.2,,
8724,"SERVICIO REGIO TRES, S.A. DE C.V.",PL/7794/EXP/ES/2015,18.17562,-93.06413,22.99,,
8725,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PL/7763/EXP/ES/2015,25.44716,-100.9889,25.79,,
8726,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PL/7832/EXP/ES/2015,19.28856,-99.44427,,25.99,
8727,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PL/7654/EXP/ES/2015,25.47966,-100.1792,,27.49,
8728,"SERVICIO EL ONCE, S.A. DE C.V.",PL/7480/EXP/ES/2015,19.85812,-99.29144,,,23.69
8729,ENERGETICOS SAN JOSE S.A. DE C.V.,PL/7362/EXP/ES/2015,18.9968,-97.90612,22.48,,
8730,GAS NUEVO MILENIO S.A. DE C.V.,PL/7876/EXP/ES/2015,25.65534,-100.081,,26.99,
8731,ENRIQUE GUIRAO MARTINEZ,PL/8035/EXP/ES/2015,18.02751,-94.39481,,23.07,
8732,"PETROMAX, S.A. DE C.V.",PL/7531/EXP/ES/2015,26.0676,-98.33872,,22.99,
8733,ENRIQUE LIMA ZUNO,PL/7627/EXP/ES/2015,21.25612,-86.74847,26.5,,
8734,PETRO SERVICIO PILOTOS S.A DE C.V.,PL/8072/EXP/ES/2015,22.04339,-101.9608,23.45,,
8735,COMBUSTIBLES DE CIUDAD DEL MAIZ S.A. DE C.V.,PL/7382/EXP/ES/2015,22.73511,-99.97009,,25.49,
8736,MARCO ANTONIO BAEZ JUAREZ,PL/7539/EXP/ES/2015,19.00229,-97.8671,,,24.99
8737,"Servicio Moncobe, S.A. de C.V. ",PL/7540/EXP/ES/2015,19.41404,-99.12853,22.99,,
8738,GASOLINERA SANALONA S.A. DE C.V.,PL/7605/EXP/ES/2015,24.80228,-107.3685,,26.95,
8739,combustibles y lubricantes la pioja sa de cv,PL/7400/EXP/ES/2015,20.44912,-97.10057,23.99,,
8740,GONZALO LATABAN HERNANDEZ,PL/7528/EXP/ES/2015,16.85205,-99.79984,23.9,,
8741,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PL/8093/EXP/ES/2015,25.74138,-100.1583,,27.49,
8742,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PL/8079/EXP/ES/2015,25.59736,-100.7564,26.49,,
8743,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PL/7385/EXP/ES/2015,27.48146,-99.55096,20.79,,
8744,Auto Servicios Humaya S.A. de C.V.,PL/7902/EXP/ES/2015,24.8168,-107.4151,,25.99,
8745,"GASOLINERA CHICONTEPEC, S.A. DE C.V. ",PL/7423/EXP/ES/2015,21.01735,-98.14855,24.35,,
8746,CESAR BELTRAN SALAS,PL/7770/EXP/ES/2015,32.58827,-115.3903,,21.49,
8747,SINERGIA DE ENERGETICOS S.A. DE C.V. ,PL/7516/EXP/ES/2015,19.07396,-98.23904,,25.49,
8748,"ESTACION MONTORO, SA DE CV",PL/8000/EXP/ES/2015,21.73006,-102.2777,,25.95,
8749,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PL/7381/EXP/ES/2015,27.49557,-99.54012,20.79,,
8750,DERIVADOS Y SERVICIOS DE ENERGIA SA DE CV,PL/8028/EXP/ES/2015,23.24077,-106.3898,23.68,,
8751,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PL/7898/EXP/ES/2015,20.6317,-103.2504,24.99,,
8752,"ENERKOM CONSULTORIA EN ADMINISTRACION, S.A. DE C.V.",PL/8087/EXP/ES/2015,21.02174,-89.57648,24.49,,
8753,SERVICIO ALTAMIRANO SA DE CV,PL/7762/EXP/ES/2015,31.71401,-106.4539,,20.59,
8754,ESTACION DE SERVICIO GEOPOLIS S.A. DE C.V.,PL/7982/EXP/ES/2015,18.8614,-99.23978,,23.3,
8755,"SERVICIO EL ONCE, S.A. DE C.V.",PL/7524/EXP/ES/2015,19.35508,-98.95822,,23.85,
8756,"GASOLINERIA DON LALO, S.A. DE C.V.",PL/7713/EXP/ES/2015,17.4627,-91.41555,22.88,,
8757,ADMINISTRACION DE ESTACIONES DEL SURESTE SA DE CV,PL/7818/EXP/ES/2015,21.04618,-89.6292,,,
8758,ESTACION DE SERVICIO NUEVA MAYAPAN S.A. DE C.V.,PL/7416/EXP/ES/2015,20.9778,-89.59628,22.56,,
8759,ESTACION DE SERVICIO PERIFERICO COATEPEC SA DE CV,PL/7774/EXP/ES/2015,18.99786,-98.24118,23.29,,
8760,"Exelco Carburantes, S.A. de C.V.",PL/7787/EXP/ES/2015,20.53797,-97.45074,,25.34,
8761,SINERGIA DE ENERGETICOS S.A. DE C.V. ,PL/8068/EXP/ES/2015,19.07235,-98.20425,,25.59,
8762,Servicio Martires del Tesoro S de RL de CV,PL/8041/EXP/ES/2015,20.61976,-103.4073,,26.89,
8763,TIMOSA LOGISTICA INTEGRAL SA DE CV,PL/7458/EXP/ES/2015,28.63321,-105.9748,,25.99,
8764,GASOLINERA DIF OAXACA,PL/7361/EXP/ES/2015,17.07117,-96.71957,,25.45,
8765,ESTACION TRIGON SA DE CV,PL/7736/EXP/ES/2015,20.15895,-102.6171,23.99,,
8766,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PL/7462/EXP/ES/2015,20.94395,-101.4194,23.99,,
8767,SINERGIA DE ENERGETICOS S.A. DE C.V. ,PL/8060/EXP/ES/2015,18.98746,-98.19645,23.59,,
8768,COMERCIAL ULISES SA DE CV,PL/7800/EXP/ES/2015,19.41006,-99.08042,23.62,,
8769,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PL/7615/EXP/ES/2015,25.67082,-100.3965,,27.59,
8770,SERVICIO ARTEAGA SA DE CV,PL/7985/EXP/ES/2015,20.3713,-101.3161,,,25.29
8771,MARTIN GERARDO REDONDO LOPEZ,PL/7749/EXP/ES/2015,30.90264,-111.4676,,,
8772,"TUZUAPAN AUTOSERVICIOS, S.A. DE C.V.",PL/8018/EXP/ES/2015,18.89348,-97.66342,,25.38,
8773,BLANCA ELVIRA HIDALGO ROMERO,PL/7376/EXP/ES/2015,18.88152,-97.73281,22.42,,
8774,"SERVI EXPRESS DE CUAUTITLAN, S.A. DE C.V.",PL/7414/EXP/ES/2015,19.67708,-99.20033,23.4,,
8775,"SERVICIO AUTOMOTRIZ XOLA, S.A. DE C.V.",PL/7395/EXP/ES/2015,19.3943,-99.14134,22.95,,
8776,"DIFESA, S. A. DE C. V.",PL/7962/EXP/ES/2015,27.92343,-110.8999,,27.29,
8777,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PL/7957/EXP/ES/2015,25.45114,-100.956,,26.99,
8778,AUTOSERVICIO PALMIRA SA DE CV,PL/7963/EXP/ES/2015,23.95847,-110.2811,,,25.79
8779,SERVICIOS DEL F.U.T.V. DEL EDO. DE YUC. S.A. DE CV,PL/7472/EXP/ES/2015,20.97133,-89.63876,22.56,,
8780,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PL/7479/EXP/ES/2015,20.64464,-103.3522,,17.96,
8781,COMBURED SA DE CV,PL/7522/EXP/ES/2015,23.1183,-101.106,,25.39,
8782,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PL/7470/EXP/ES/2015,21.13117,-86.90982,25.19,,
8783,Super Servicio san Pablo Hermanos y Suc. SA de CV,PL/8053/EXP/ES/2015,19.6607,-99.08085,23.99,,
8784,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PL/7477/EXP/ES/2015,20.98108,-89.57344,23.49,,
8785,Gasoexpress El Verde SA de CV,PL/7617/EXP/ES/2015,20.65216,-103.2886,,25.49,
8786,"GASO SIETE, S.A. DE C.V.",PL/7990/EXP/ES/2015,20.58871,-100.4038,,22.99,
8787,"ESTACION DE SERVICIOS LAS ANIMAS, S.A. DE C.V.",PL/7463/EXP/ES/2015,19.04775,-98.23514,23.19,,
8788,"GASOCOCOS, S.A. DE C.V.",PL/7781/EXP/ES/2015,20.94427,-89.62772,,25.49,
8789,"OPERADORA TIERRA CALIDA, S.A. DE C.V.",PL/7370/EXP/ES/2015,32.62349,-115.5007,22.49,,
8790,SERVICIO GASOLINERO DEL ANGEL S.A. DE C.V.,PL/7369/EXP/ES/2015,19.05565,-101.4196,24.7,,
8791,"COMERCIALIZADORA LA FLOR DE CALKINI, S.A. DE C.V.",PL/7949/EXP/ES/2015,20.37281,-90.03973,24.39,,
8792,E07179-SERVICIO SAN JOSE DEL ALTO S.A DE C.V,PL/7730/EXP/ES/2015,21.15066,-101.6852,22.21,,
8793,"SERVICIO SIERRA GORDA, S.A. DE C.V.",PL/7456/EXP/ES/2015,20.91007,-99.56765,23.99,,
8794,Servicio Escoserra de Culiacán S.A. de C.V.,PL/7916/EXP/ES/2015,24.81513,-107.4312,,26.95,
8795,SERVICIO NIETO S.A. DE C.V.,PL/7623/EXP/ES/2015,19.29221,-99.6432,22.74,,
8796,SINERGIA DE ENERGETICOS S.A. DE C.V. ,PL/8050/EXP/ES/2015,19.18418,-96.14482,,23.99,
8797,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PL/7944/EXP/ES/2015,25.6864,-100.2642,,27.39,
8798,QUALIGAZARI SA DE CV ,PL/7441/EXP/ES/2015,19.91565,-97.95927,,23.21,
8799,JESUS AGUIRRE VEGA,PL/7784/EXP/ES/2015,25.68335,-100.3126,23.98,,
8800,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PL/7433/EXP/ES/2015,20.95429,-101.425,24.79,,
8801,"Gaspasa Gasolinas, S. A. de C. V.",PL/8020/EXP/ES/2015,23.28693,-106.4406,24.19,,
8802,SINERGIA DE ENERGETICOS S.A. DE C.V. ,PL/8080/EXP/ES/2015,19.21077,-96.17258,22.99,,
8803,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PL/8048/EXP/ES/2015,24.61452,-101.3739,24.69,,
8804,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PL/7956/EXP/ES/2015,25.67683,-100.291,,27.59,
8805,SUPER SERVICIOS DE COMBUSTIBLE HUACUZ SA DE CV,PL/7621/EXP/ES/2015,19.55758,-101.3324,,25.99,
8806,Servicio Victoria de la Sierra Gorda S.A. de C.V.,PL/7975/EXP/ES/2015,21.21721,-100.2307,22.3,,
8807,"SERVICIO JALAPA, S.A. DE C.V.",PL/7817/EXP/ES/2015,17.72076,-92.80984,23.89,,
8808,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PL/7421/EXP/ES/2015,21.11246,-101.6246,24.99,,
8809,GASOLINERA LARIOS SA DE CV,PL/7393/EXP/ES/2015,21.52142,-103.4054,24.2,,
8810,"SERVICIOS GUIMON, S.A. DE C.V.",PL/7384/EXP/ES/2015,22.48301,-98.01503,,24.3,
8811,ALEJANDRO ESTRADA ESTRADA,PL/7934/EXP/ES/2015,21.76392,-103.3114,24.3,,
8812,E.S.G.E.S. S.A DE C.V,PL/7868/EXP/ES/2015,19.75194,-89.85458,,25.29,
8813,"ESTACION RUTA MAYA II, S.A. DE C.V.",PL/7687/EXP/ES/2015,20.64819,-87.06831,25.19,,
8814,"ENERGIA Y SERVICIOS COORDINADOS, S.A. DE C.V.",PL/7958/EXP/ES/2015,28.40091,-106.909,,25.09,
8815,SERVICIO IDEAL DE TAMAULIPAS SA DE CV,PL/7843/EXP/ES/2015,25.98142,-98.07832,,21.98,
8816,LUCRECIA MONTERO MONTERO,PL/7626/EXP/ES/2015,17.91546,-91.17538,22.48,,
8817,"ESTACION EL NARANJO, SA DE CV",PL/7859/EXP/ES/2015,31.27093,-110.9313,19.19,,
8818,GUADALUPE TORRALBA VALLE,PL/7955/EXP/ES/2015,17.86616,-98.13018,24.88,,
8819,SERVICIO VIA CORTA S.A. DE C.V.,PL/7409/EXP/ES/2015,19.11691,-98.17936,,24.95,
8820,AUTOSERVICIO PALMIRA SA DE CV,PL/7965/EXP/ES/2015,23.68144,-109.7162,,,25.69
8821,PABLO ESQUIVEL  LAUREANO,PL/7783/EXP/ES/2015,25.68087,-100.3223,,26.78,
8822,SERVICIO GASOLINERO COLOSIO S.A. DE C.V.,PL/7921/EXP/ES/2015,21.4954,-104.8711,,25.5,
8823,SERVICIO DEL RIO EVORA SA DE CV,PL/7429/EXP/ES/2015,25.45996,-108.0671,23.99,,
8824,GASOLINERA GUACAMAR S.A. DE C.V.,PL/7564/EXP/ES/2015,18.01096,-102.2169,23.17,,
8825,SERVICIO DARIS S.A. DE C.V.,PL/7633/EXP/ES/2015,19.40437,-99.52142,22.79,,
8826,SERVICIO PUENTE NACIONAL SA DE CV,PL/7397/EXP/ES/2015,19.36946,-96.38462,,24.95,
8827,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PL/8070/EXP/ES/2015,25.74646,-100.1944,23.99,,
8828,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PL/7593/EXP/ES/2015,20.6576,-101.3409,,26.99,
8829,SUPER SERVICIO CARRETERA SA DE CV,PL/7808/EXP/ES/2015,19.38169,-99.25469,,24.47,
8830,"GRUPO GASOLINERO HUEHUETOCA, S.A.P.I. DE C.V.",PL/7767/EXP/ES/2015,19.00423,-96.11131,21.79,,
8831,"OPERADORA  LA SABANA,S.A. DE C.V. ",PL/7793/EXP/ES/2015,16.8301,-99.75737,,24.5,
8832,Combustibles la Quinta SA de CV,PL/7645/EXP/ES/2015,18.65735,-96.99869,23.95,,
8833,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PL/8066/EXP/ES/2015,25.7031,-100.2315,23.99,,
8834,"ESTACIÓN DE CARGA VÍA LÁCTEA, S.A. DE C.V.",PL/7408/EXP/ES/2015,20.64307,-100.4597,23.29,,
8835,JORGE RIVERA SOSA,PL/7450/EXP/ES/2015,19.61167,-98.11975,,24.3,
8836,"MULTISERVICIOS EL TORNERO, SA DE CV",PL/8003/EXP/ES/2015,20.07674,-100.659,,,25.47
8837,RAMIRO NIETO ARVIZU,PL/7889/EXP/ES/2015,19.17545,-96.15151,,24.49,
8838,SERVICIO SADALA SA DE CV,PL/8057/EXP/ES/2015,17.26766,-100.8806,24.7,,
8839,BENIGNO HERRERA CASTILLO,PL/7799/EXP/ES/2015,22.39136,-101.1621,,24.87,
8840,"CORPORATIVO EMPRENDEDOR DEL NOROESTE, S.A. DE C.V.",PL/7991/EXP/ES/2015,32.63813,-115.523,22.59,,
8841,AURELIO ROSAS RUIZ,PL/7644/EXP/ES/2015,18.50603,-96.45997,23.45,,
8842,"SERVICIO GS GAS, S.A. DE C.V.",PL/7931/EXP/ES/2015,25.76172,-100.2625,,23.99,
8843,MARIA DEL CARMEN DODDOLI VILLASEÑOR,PL/8007/EXP/ES/2015,19.39058,-102.0704,,24.99,
8844,"SERVICIO TZOMPANTITLA, S.A. DE C.V.",PL/7426/EXP/ES/2015,19.10989,-98.25018,,24.95,
8845,CRISAN DEL GOLFO SA DE CV,PL/7413/EXP/ES/2015,20.51692,-97.44514,,,25.82
8846,SERVICIO CONSCRIPTO SA DE CV,PL/7804/EXP/ES/2015,19.43815,-99.22829,23.51,,
8847,"ESTACIÓN DE CARGA VÍA LÁCTEA, S.A. DE C.V.",PL/7519/EXP/ES/2015,19.58536,-99.20292,22.99,,
8848,OPERADORA DE SERVICIOS PETROLIFEROS SA DE CV,PL/7486/EXP/ES/2015,20.54143,-97.47264,,25.25,
8849,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PL/7984/EXP/ES/2015,20.53444,-100.4508,23.99,,
8850,Energía Claudia SA de CV,PL/7629/EXP/ES/2015,20.69004,-105.2509,,26.89,
8851,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PL/8095/EXP/ES/2015,25.54417,-100.9394,25.79,,
8852,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PL/7765/EXP/ES/2015,25.69512,-100.2307,26.49,,
8853,COMBUSTIBLES DE SUROESTE SA DE CV,PL/7806/EXP/ES/2015,20.93341,-89.56975,,25.49,
8854,SERVICOMBUSTIBLES DEL CARIBE S.A. DE C.V.,PL/7534/EXP/ES/2015,18.51956,-88.29094,,24.73,
8855,"Rubysa, S.A. de C.V.",PL/7449/EXP/ES/2015,24.05732,-98.8912,24.69,,
8856,MULTISERVICIOS MARIANO ABASOLO S.A. DE C.V.,PL/7928/EXP/ES/2015,20.46022,-101.5123,23.8,,
8857,YOLANDA COLIN MENDEZ,PL/7894/EXP/ES/2015,18.94884,-99.69082,,,25.72
8858,GASERVICIO LA VICTORIA SA DE CV,PL/7829/EXP/ES/2015,31.31353,-109.5594,,23.19,
8859,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PL/7612/EXP/ES/2015,25.65589,-100.3877,26.59,,
8860,VALENTIN JULIAN CRUZ CRUZ,PL/7929/EXP/ES/2015,16.426,-96.453,,25.8,
8861,GAS NUEVO MILENIO S.A. DE C.V.,PL/7882/EXP/ES/2015,25.58915,-100.2529,26.49,,
8862,GASOLINERA JARDINES DEL GRIJALVA SA DE CV,PL/7863/EXP/ES/2015,16.72791,-93.04028,22.79,,
8863,ESTACION DE SERVICIO LA PRINCESA SA DE CV,PL/8043/EXP/ES/2015,18.54742,-100.9666,,,
8864,"CONSORCIO GASOLINERO PLUS, S.A. DE C.V.",PL/7848/EXP/ES/2015,27.45746,-99.51117,,22.3,
